tip_label,scientificName,spp,validName
Lycaenidae_Theclinae_Eumaeini_Strymon_melinus,Strymon melinus,Strymon_melinus,Strymon melinus
Lycaenidae_Theclinae_Eumaeini_Strymon_martialis,Strymon martialis,Strymon_martialis,Thecla martialis
Lycaenidae_Theclinae_Eumaeini_Strymon_megarus,Strymon megarus,Strymon_megarus,Strymon megarus
Lycaenidae_Theclinae_Eumaeini_Strymon_ziba,Strymon ziba,Strymon_ziba,Strymon ziba
Lycaenidae_Theclinae_Eumaeini_Strymon_gabatha,Strymon gabatha,Strymon_gabatha,Strymon gabatha
Lycaenidae_Theclinae_Eumaeini_Strymon_rufofusca,Strymon rufofusca,Strymon_rufofusca,Strymon rufofusca
Lycaenidae_Theclinae_Eumaeini_Calycopis_clarina,Calycopis clarina,Calycopis_clarina,Calycopis clarina
Lycaenidae_Theclinae_Eumaeini_Calycopis_atnius,Calycopis atnius,Calycopis_atnius,Calycopis atnius
Lycaenidae_Theclinae_Eumaeini_Calycopis_demonassa,Calycopis demonassa,Calycopis_demonassa,Calycopis demonassa
Lycaenidae_Theclinae_Eumaeini_Calycopis_calus,Calycopis calus,Calycopis_calus,Calycopis calus
Lycaenidae_Theclinae_Eumaeini_Arawacus_togarna,Arawacus togarna,Arawacus_togarna,Arawacus togarna
Lycaenidae_Theclinae_Eumaeini_Arawacus_sito,Arawacus sito,Arawacus_sito,Arawacus sito
Lycaenidae_Theclinae_Eumaeini_Arawacus_jada,Arawacus jada,Arawacus_jada,Arawacus jada
Lycaenidae_Theclinae_Eumaeini_Gargina_thoria,Gargina thoria,Gargina_thoria,Gargina thoria
Lycaenidae_Theclinae_Eumaeini_Arawacus_hypocrita,Arawacus hypocrita,Arawacus_hypocrita,Arawacus hypocrita
Lycaenidae_Theclinae_Eumaeini_Nicolaea_ophia,Nicolaea ophia,Nicolaea_ophia,Nicolaea ophia
Lycaenidae_Theclinae_Eumaeini_Rekoa_palegon,Rekoa palegon,Rekoa_palegon,Rekoa palegon
Lycaenidae_Theclinae_Eumaeini_Thereus_ortalus,Thereus ortalus,Thereus_ortalus,Thereus ortalus
Lycaenidae_Theclinae_Eumaeini_Contrafacia_ahola,Contrafacia ahola,Contrafacia_ahola,Contrafacia ahola
Lycaenidae_Theclinae_Eumaeini_Contrafacia_imma,Contrafacia imma,Contrafacia_imma,Contrafacia imma
Lycaenidae_Theclinae_Eumaeini_Evenus_regalis,Evenus regalis,Evenus_regalis,Evenus regalis
Lycaenidae_Theclinae_Eumaeini_Michaelus_thordesa,Michaelus thordesa,Michaelus_thordesa,Michaelus thordesa
Lycaenidae_Theclinae_Eumaeini_Evenus_coronata,Evenus coronata,Evenus_coronata,Evenus coronata
Lycaenidae_Theclinae_Eumaeini_Ziegleria_ceromia,Ziegleria ceromia,Ziegleria_ceromia,Ziegleria ceromia
Lycaenidae_Theclinae_Eumaeini_Parrhasius_polibetes,Parrhasius polibetes,Parrhasius_polibetes,Parrhasius polibetes
Lycaenidae_Theclinae_Eumaeini_Parrhasius_m-album,Parrhasius m-album,Parrhasius_m-album,Parrhasius m-album
Lycaenidae_Theclinae_Eumaeini_Parrhasius_orgia,Parrhasius orgia,Parrhasius_orgia,Parrhasius orgia
Lycaenidae_Theclinae_Eumaeini_Rekoa_meton,Rekoa meton,Rekoa_meton,Rekoa meton
Lycaenidae_Theclinae_Eumaeini_Megathecla_cupentus,Megathecla cupentus,Megathecla_cupentus,Megathecla cupentus
Lycaenidae_Theclinae_Eumaeini_Enos_thara,Enos thara,Enos_thara,Enos thara
Lycaenidae_Theclinae_Eumaeini_Kolana_ligurina,Kolana ligurina,Kolana_ligurina,Kolana ligurina
Lycaenidae_Theclinae_Eumaeini_Rekoa_zebina,Rekoa zebina,Rekoa_zebina,Rekoa zebina
Lycaenidae_Theclinae_Eumaeini_Rekoa_marius,Rekoa marius,Rekoa_marius,Rekoa marius
Lycaenidae_Theclinae_Eumaeini_Allosmaitia_strophius,Allosmaitia strophius,Allosmaitia_strophius,Allosmaitia strophius
Lycaenidae_Theclinae_Eumaeini_Ocaria_ocrisia,Ocaria ocrisia,Ocaria_ocrisia,Ocaria ocrisia
Lycaenidae_Theclinae_Eumaeini_Ocaria_thales,Ocaria thales,Ocaria_thales,Ocaria thales
Lycaenidae_Theclinae_Eumaeini_Eumaeus_atala,Eumaeus atala,Eumaeus_atala,Eumaeus atala
Lycaenidae_Theclinae_Eumaeini_Eumaeus_toxea,Eumaeus toxea,Eumaeus_toxea,Eumaeus toxea
Lycaenidae_Theclinae_Eumaeini_Theorema_eumenia,Theorema eumenia,Theorema_eumenia,Theorema eumenia
Lycaenidae_Theclinae_Eumaeini_Thepytus_echelta,Thepytus echelta,Thepytus_echelta,Thepytus echelta
Lycaenidae_Theclinae_Eumaeini_Michaelus_phoenissa,Michaelus phoenissa,Michaelus_phoenissa,Michaelus phoenissa
Lycaenidae_Theclinae_Eumaeini_Michaelus_jebus,Michaelus jebus,Michaelus_jebus,Michaelus jebus
Lycaenidae_Theclinae_Eumaeini_Michaelus_hecate,Michaelus hecate,Michaelus_hecate,Michaelus hecate
Lycaenidae_Theclinae_Eumaeini_Strephonota_ambrax,Strephonota ambrax,Strephonota_ambrax,Strephonota ambrax
Lycaenidae_Theclinae_Eumaeini_Calycopis_drusilla,Calycopis drusilla,Calycopis_drusilla,Calycopis drusilla
Lycaenidae_Theclinae_Eumaeini_Calycopis_xeneta,Calycopis xeneta,Calycopis_xeneta,Calycopis xeneta
Lycaenidae_Theclinae_Eumaeini_Calycopis_isobeon,Calycopis isobeon,Calycopis_isobeon,Calycopis isobeon
Lycaenidae_Theclinae_Eumaeini_Calycopis_cecrops,Calycopis cecrops,Calycopis_cecrops,Calycopis cecrops
Lycaenidae_Theclinae_Eumaeini_Calycopis_origo,Calycopis origo,Calycopis_origo,Calycopis origo
Lycaenidae_Theclinae_Eumaeini_Calycopis_trebula,Calycopis trebula,Calycopis_trebula,Calycopis trebula
Lycaenidae_Theclinae_Eumaeini_Calycopis_pisis,Calycopis pisis,Calycopis_pisis,Calycopis pisis
Lycaenidae_Theclinae_Eumaeini_Calycopis_cerata,Calycopis cerata,Calycopis_cerata,Calycopis cerata
Lycaenidae_Theclinae_Eumaeini_Ziegleria_hesperitis,Ziegleria hesperitis,Ziegleria_hesperitis,Ziegleria hesperitis
Lycaenidae_Theclinae_Eumaeini_Ziegleria_hoffmani,Ziegleria hoffmani,Ziegleria_hoffmani,Ziegleria hoffmani
Lycaenidae_Theclinae_Eumaeini_Arzecla_arza,Arzecla arza,Arzecla_arza,Arzecla arza
Lycaenidae_Theclinae_Eumaeini_Lamprospilus_collucia,Lamprospilus collucia,Lamprospilus_collucia,Lamprospilus collucia
Lycaenidae_Theclinae_Eumaeini_Electrostrymon_angelia,Electrostrymon angelia,Electrostrymon_angelia,Electrostrymon angelia
Lycaenidae_Theclinae_Eumaeini_Electrostrymon_joya,Electrostrymon joya,Electrostrymon_joya,Electrostrymon joya
Lycaenidae_Theclinae_Eumaeini_Arumecla_galliena,Arumecla galliena,Arumecla_galliena,Arumecla galliena
Lycaenidae_Theclinae_Eumaeini_Electrostrymon_denarius,Electrostrymon denarius,Electrostrymon_denarius,Electrostrymon denarius
Lycaenidae_Theclinae_Eumaeini_Electrostrymon_hugon,Electrostrymon hugon,Electrostrymon_hugon,Electrostrymon hugon
Lycaenidae_Theclinae_Eumaeini_Rubroserrata_mathewi,Rubroserrata mathewi,Rubroserrata_mathewi,Rubroserrata mathewi
Lycaenidae_Theclinae_Eumaeini_Kisutam_syllis,Kisutam syllis,Kisutam_syllis,Kisutam syllis
Lycaenidae_Theclinae_Eumaeini_Chlorostrymon_maesites,Chlorostrymon maesites,Chlorostrymon_maesites,Thecla maesites
Lycaenidae_Theclinae_Eumaeini_Chlorostrymon_telea,Chlorostrymon telea,Chlorostrymon_telea,Chlorostrymon telea
Lycaenidae_Theclinae_Eumaeini_Chlorostrymon_simaethis,Chlorostrymon simaethis,Chlorostrymon_simaethis,Chlorostrymon simaethis
Lycaenidae_Theclinae_Eumaeini_Siderus_philinna,Siderus philinna,Siderus_philinna,Siderus philinna
Lycaenidae_Theclinae_Eumaeini_Thereus_oppia,Thereus oppia,Thereus_oppia,Thereus oppia
Lycaenidae_Theclinae_Theclini_Habrodais_grunus,Habrodais grunus,Habrodais_grunus,Habrodais grunus
Lycaenidae_Theclinae_Theclini_Hypaurotis_crysalus,Hypaurotis crysalus,Hypaurotis_crysalus,Hypaurotis crysalus
Lycaenidae_Theclinae_Eumaeini_Thaeides_theia,Thaeides theia,Thaeides_theia,Thaeides theia
Lycaenidae_Polyommatinae_Polyommatini_Leptotes_marina,Leptotes marina,Leptotes_marina,Leptotes marina
Lycaenidae_Polyommatinae_Polyommatini_Leptotes_cassius,Leptotes cassius,Leptotes_cassius,Leptotes cassius
Lycaenidae_Polyommatinae_Polyommatini_Euphilotes_pallescens,Euphilotes pallescens,Euphilotes_pallescens,Euphilotes pallescens
Lycaenidae_Polyommatinae_Polyommatini_Euphilotes_spaldingi,Euphilotes spaldingi,Euphilotes_spaldingi,Euphilotes spaldingi
Lycaenidae_Polyommatinae_Polyommatini_Euphilotes_glaucon,Euphilotes glaucon,Euphilotes_glaucon,Euphilotes glaucon
Lycaenidae_Polyommatinae_Polyommatini_Euphilotes_battoides,Euphilotes battoides,Euphilotes_battoides,Euphilotes battoides
Lycaenidae_Polyommatinae_Polyommatini_Euphilotes_centralis,Euphilotes centralis,Euphilotes_centralis,Euphilotes centralis
Lycaenidae_Polyommatinae_Polyommatini_Euphilotes_rita,Euphilotes rita,Euphilotes_rita,Euphilotes rita
Lycaenidae_Polyommatinae_Polyommatini_Philotiella_leona,Philotiella leona,Philotiella_leona,Philotiella leona
Lycaenidae_Polyommatinae_Polyommatini_Philotiella_speciosa,Philotiella speciosa,Philotiella_speciosa,Philotiella speciosa
Lycaenidae_Polyommatinae_Polyommatini_Euphilotes_enoptes,Euphilotes enoptes,Euphilotes_enoptes,Euphilotes enoptes
Lycaenidae_Polyommatinae_Polyommatini_Euphilotes_mojave,Euphilotes mojave,Euphilotes_mojave,Euphilotes mojave
Lycaenidae_Polyommatinae_Polyommatini_Euphilotes_bernardino,Euphilotes bernardino,Euphilotes_bernardino,Euphilotes bernardino
Lycaenidae_Polyommatinae_Polyommatini_Euphilotes_ancilla,Euphilotes ancilla,Euphilotes_ancilla,Euphilotes ancilla
Lycaenidae_Polyommatinae_Polyommatini_Philotes_sonorensis,Philotes sonorensis,Philotes_sonorensis,Philotes sonorensis
Lycaenidae_Polyommatinae_Polyommatini_Glaucopsyche_piasus,Glaucopsyche piasus,Glaucopsyche_piasus,Glaucopsyche piasus
Lycaenidae_Polyommatinae_Polyommatini_Glaucopsyche_lygdamus,Glaucopsyche lygdamus,Glaucopsyche_lygdamus,Glaucopsyche lygdamus
Lycaenidae_Polyommatinae_Polyommatini_Zizula_cyna,Zizula cyna,Zizula_cyna,Zizula cyna
Lycaenidae_Polyommatinae_Polyommatini_Celastrina_ladon,Celastrina ladon,Celastrina_ladon,Celastrina ladon
Lycaenidae_Polyommatinae_Polyommatini_Celastrina_neglectamajor,Celastrina neglectamajor,Celastrina_neglectamajor,Celastrina neglectamajor
Lycaenidae_Polyommatinae_Polyommatini_Echinargus_isola,Echinargus isola,Echinargus_isola,Echinargus isola
Lycaenidae_Polyommatinae_Polyommatini_Cyclargus_thomasi,Cyclargus thomasi,Cyclargus_thomasi,Cyclargus thomasi
Lycaenidae_Polyommatinae_Polyommatini_Hemiargus_hanno,Hemiargus hanno,Hemiargus_hanno,Hemiargus hanno
Lycaenidae_Polyommatinae_Polyommatini_Icaricia_lupini,Icaricia lupini,Icaricia_lupini,Plebejus lupini
Lycaenidae_Polyommatinae_Polyommatini_Icaricia_neurona,Icaricia neurona,Icaricia_neurona,Icaricia neurona
Lycaenidae_Polyommatinae_Polyommatini_Icaricia_acmon,Icaricia acmon,Icaricia_acmon,Plebejus acmon
Lycaenidae_Polyommatinae_Polyommatini_Icaricia_icarioides,Icaricia icarioides,Icaricia_icarioides,Plebejus icarioides
Lycaenidae_Polyommatinae_Polyommatini_Icaricia_saepiolus,Icaricia saepiolus,Icaricia_saepiolus,Icaricia saepiolus
Lycaenidae_Polyommatinae_Polyommatini_Icaricia_shasta,Icaricia shasta,Icaricia_shasta,Icaricia shasta
Lycaenidae_Polyommatinae_Polyommatini_Plebejus_idas,Plebejus idas,Plebejus_idas,Plebejus idas
Lycaenidae_Polyommatinae_Polyommatini_Plebejus_melissa,Plebejus melissa,Plebejus_melissa,Plebejus melissa
Lycaenidae_Polyommatinae_Polyommatini_Plebejus_anna,Plebejus anna,Plebejus_anna,Plebejus anna
Lycaenidae_Polyommatinae_Polyommatini_Agriades_podarce,Agriades podarce,Agriades_podarce,Agriades podarce
Lycaenidae_Polyommatinae_Polyommatini_Agriades_glandon,Agriades glandon,Agriades_glandon,Agriades glandon
Lycaenidae_Polyommatinae_Polyommatini_Plebulina_emigdionis,Plebulina emigdionis,Plebulina_emigdionis,Plebulina emigdionis
Lycaenidae_Polyommatinae_Polyommatini_Cupido_amyntula,Cupido amyntula,Cupido_amyntula,Everes amyntula
Lycaenidae_Polyommatinae_Polyommatini_Cupido_comyntas,Cupido comyntas,Cupido_comyntas,Elkalyce comyntas
Lycaenidae_Theclinae_Eumaeini_Callophrys_fotis,Callophrys fotis,Callophrys_fotis,Callophrys fotis
Lycaenidae_Theclinae_Eumaeini_Callophrys_mossii,Callophrys mossii,Callophrys_mossii,Callophrys mossii
Lycaenidae_Theclinae_Eumaeini_Callophrys_henrici,Callophrys henrici,Callophrys_henrici,Incisalia henrici
Lycaenidae_Theclinae_Eumaeini_Callophrys_augustinus,Callophrys augustinus,Callophrys_augustinus,Deciduphagus augustinus
Lycaenidae_Theclinae_Eumaeini_Pseudolycaena_damo,Pseudolycaena damo,Pseudolycaena_damo,Pseudolycaena damo
Lycaenidae_Theclinae_Eumaeini_Brangas_getus,Brangas getus,Brangas_getus,Brangas getus
Lycaenidae_Theclinae_Eumaeini_Brangas_coccineifrons,Brangas coccineifrons,Brangas_coccineifrons,Brangas coccineifrons
Lycaenidae_Theclinae_Eumaeini_Brangas_neora,Brangas neora,Brangas_neora,Brangas neora
Lycaenidae_Miletinae_Spalgini_Feniseca_tarquinius,Feniseca tarquinius,Feniseca_tarquinius,Feniseca tarquinius
Lycaenidae_Theclinae_Eumaeini_Nesiostrymon_calchinia,Nesiostrymon calchinia,Nesiostrymon_calchinia,Nesiostrymon calchinia
Riodinidae_Euselasiinae__Euselasia_regipennis,Euselasia regipennis,Euselasia_regipennis,Euselasia regipennis
Riodinidae_Euselasiinae__Euselasia_eubule,Euselasia eubule,Euselasia_eubule,Euselasia eubule
Riodinidae_Euselasiinae__Euselasia_hieronymi,Euselasia hieronymi,Euselasia_hieronymi,Euselasia hieronymi
Riodinidae_Euselasiinae__Euselasia_procula,Euselasia procula,Euselasia_procula,Euselasia procula
Riodinidae_Euselasiinae__Euselasia_mystica,Euselasia mystica,Euselasia_mystica,Euselasia mystica
Riodinidae_Euselasiinae__Hades_noctula,Hades noctula,Hades_noctula,Hades noctula
Riodinidae_Euselasiinae__Euselasia_eurypus,Euselasia eurypus,Euselasia_eurypus,Euselasia eurypus
Riodinidae_Euselasiinae__Euselasia_argentea,Euselasia argentea,Euselasia_argentea,Euselasia argentea
Riodinidae_Euselasiinae__Euselasia_chrysippe,Euselasia chrysippe,Euselasia_chrysippe,Euselasia chrysippe
Riodinidae_Riodininae_Mesosemiini_Perophthalma_lasus,Perophthalma lasus,Perophthalma_lasus,Perophthalma lasus
Riodinidae_Riodininae_Mesosemiini_Leucochimona_lepida,Leucochimona lepida,Leucochimona_lepida,Leucochimona lepida
Riodinidae_Riodininae_Mesosemiini_Leucochimona_vestalis,Leucochimona vestalis,Leucochimona_vestalis,Leucochimona vestalis
Riodinidae_Riodininae_Mesosemiini_Mesosemia_gemina,Mesosemia gemina,Mesosemia_gemina,Mesosemia gemina
Riodinidae_Riodininae_Mesosemiini_Mesosemia_lamachus,Mesosemia lamachus,Mesosemia_lamachus,Mesosemia lamachus
Riodinidae_Riodininae_Mesosemiini_Hyphilaria_thasus,Hyphilaria thasus,Hyphilaria_thasus,Hyphilaria thasus
Riodinidae_Riodininae_Mesosemiini_Napaea_eucharila,Napaea eucharila,Napaea_eucharila,Napaea eucharila
Riodinidae_Riodininae_Mesosemiini_Voltinia_umbra,Voltinia umbra,Voltinia_umbra,Voltinia umbra
Riodinidae_Riodininae_Mesosemiini_Napaea_beltiana,Napaea beltiana,Napaea_beltiana,Napaea beltiana
Riodinidae_Riodininae_Mesosemiini_Ithomiola_theages,Ithomiola theages,Ithomiola_theages,Ithomiola theages
Riodinidae_Riodininae_Mesosemiini_Hermathena_oweni,Hermathena oweni,Hermathena_oweni,Hermathena oweni
Riodinidae_Riodininae_Eurybiini_Eurybia_lycisca,Eurybia lycisca,Eurybia_lycisca,Eurybia lycisca
Riodinidae_Riodininae_Eurybiini_Eurybia_elvina,Eurybia elvina,Eurybia_elvina,Eurybia elvina
Riodinidae_Riodininae_Eurybiini_Eurybia_patrona,Eurybia patrona,Eurybia_patrona,Eurybia patrona
Riodinidae_Riodininae_Nymphidiini_Nymphidium_onaeum,Nymphidium onaeum,Nymphidium_onaeum,Nymphidium onaeum
Riodinidae_Riodininae_Nymphidiini_Nymphidium_cachrus,Nymphidium cachrus,Nymphidium_cachrus,Nymphidium cachrus
Riodinidae_Riodininae_Nymphidiini_Calospila_pelarge,Calospila pelarge,Calospila_pelarge,Calospila pelarge
Riodinidae_Riodininae_Nymphidiini_Periplacis_glaucoma,Periplacis glaucoma,Periplacis_glaucoma,Periplacis glaucoma
Riodinidae_Riodininae_Nymphidiini_Hypophylla_zeurippa,Hypophylla zeurippa,Hypophylla_zeurippa,Hypophylla zeurippa
Riodinidae_Riodininae_Nymphidiini_Hypophylla_sudias,Hypophylla sudias,Hypophylla_sudias,Hypophylla sudias
Riodinidae_Riodininae_Nymphidiini_Setabis_lagus,Setabis lagus,Setabis_lagus,Setabis lagus
Riodinidae_Riodininae_Nymphidiini_Synargis_mycone,Synargis mycone,Synargis_mycone,Synargis mycone
Riodinidae_Riodininae_Nymphidiini_Synargis_ochra,Synargis ochra,Synargis_ochra,Synargis ochra
Riodinidae_Riodininae_Nymphidiini_Thisbe_irenea,Thisbe irenea,Thisbe_irenea,Thisbe irenea
Riodinidae_Riodininae_Nymphidiini_Thisbe_lycorias,Thisbe lycorias,Thisbe_lycorias,Thisbe lycorias
Riodinidae_Riodininae__Argyrogrammana_stilbe,Argyrogrammana stilbe,Argyrogrammana_stilbe,Argyrogrammana stilbe
Riodinidae_Riodininae_Nymphidiini_Juditha_caucana,Juditha caucana,Juditha_caucana,Juditha caucana
Riodinidae_Riodininae_Riodinini_Caria_mantinea,Caria mantinea,Caria_mantinea,Caria mantinea
Riodinidae_Riodininae_Riodinini_Caria_ino,Caria ino,Caria_ino,Caria ino
Riodinidae_Riodininae_Riodinini_Caria_domitianus,Caria domitianus,Caria_domitianus,Caria domitianus
Riodinidae_Riodininae_Riodinini_Caria_rhacotis,Caria rhacotis,Caria_rhacotis,Caria rhacotis
Riodinidae_Riodininae_Riodinini_Baeotis_zonata,Baeotis zonata,Baeotis_zonata,Baeotis zonata
Riodinidae_Riodininae_Riodinini_Calephelis_virginiensis,Calephelis virginiensis,Calephelis_virginiensis,Calephelis virginiensis
Riodinidae_Riodininae_Riodinini_Calephelis_wrighti,Calephelis wrighti,Calephelis_wrighti,Calephelis wrighti
Riodinidae_Riodininae_Riodinini_Calephelis_borealis,Calephelis borealis,Calephelis_borealis,Calephelis borealis
Riodinidae_Riodininae_Riodinini_Calephelis_laverna,Calephelis laverna,Calephelis_laverna,Calephelis laverna
Riodinidae_Riodininae_Riodinini_Calephelis_nemesis,Calephelis nemesis,Calephelis_nemesis,Calephelis nemesis
Riodinidae_Riodininae_Riodinini_Calephelis_arizonensis,Calephelis arizonensis,Calephelis_arizonensis,Calephelis arizonensis
Riodinidae_Riodininae_Riodinini_Calephelis_perditalis,Calephelis perditalis,Calephelis_perditalis,Calephelis perditalis
Riodinidae_Riodininae_Riodinini_Lasaia_sula,Lasaia sula,Lasaia_sula,Lasaia sula
Riodinidae_Riodininae_Riodinini_Lasaia_meris,Lasaia meris,Lasaia_meris,Lasaia meris
Riodinidae_Riodininae_Riodinini_Lasaia_agesilas,Lasaia agesilas,Lasaia_agesilas,Lasaia agesilas
Riodinidae_Riodininae_Riodinini_Melanis_cephise,Melanis cephise,Melanis_cephise,Melanis cephise
Riodinidae_Riodininae_Riodinini_Melanis_pixe,Melanis pixe,Melanis_pixe,Melanis pixe
Riodinidae_Riodininae_Riodinini_Ancyluris_inca,Ancyluris inca,Ancyluris_inca,Ancyluris inca
Riodinidae_Riodininae_Riodinini_Lyropteryx_lyra,Lyropteryx lyra,Lyropteryx_lyra,Lyropteryx lyra
Riodinidae_Riodininae_Riodinini_Necyria_duellona,Necyria duellona,Necyria_duellona,Necyria duellona
Riodinidae_Riodininae_Riodinini_Ancyluris_jurgensenii,Ancyluris jurgensenii,Ancyluris_jurgensenii,Ancyluris jurgensenii
Riodinidae_Riodininae_Riodinini_Chalodeta_chaonitis,Chalodeta chaonitis,Chalodeta_chaonitis,Chalodeta chaonitis
Riodinidae_Riodininae_Riodinini_Rhetus_arcius,Rhetus arcius,Rhetus_arcius,Rhetus arcius
Riodinidae_Riodininae_Riodinini_Rhetus_periander,Rhetus periander,Rhetus_periander,Rhetus periander
Riodinidae_Riodininae_Riodinini_Isapis_agyrtus,Isapis agyrtus,Isapis_agyrtus,Isapis agyrtus
Riodinidae_Riodininae_Riodinini_Notheme_erota,Notheme erota,Notheme_erota,Notheme erota
Riodinidae_Riodininae_Riodinini_Pheles_eulesca,Pheles eulesca,Pheles_eulesca,Pheles eulesca
Riodinidae_Riodininae__Calydna_venusta,Calydna venusta,Calydna_venusta,Calydna venusta
Riodinidae_Riodininae__Calydna_sturnula,Calydna sturnula,Calydna_sturnula,Calydna sturnula
Riodinidae_Riodininae_Helicopini_Sarota_myrtea,Sarota myrtea,Sarota_myrtea,Sarota myrtea
Riodinidae_Riodininae_Helicopini_Sarota_chrysus,Sarota chrysus,Sarota_chrysus,Sarota chrysus
Riodinidae_Riodininae_Symmachiini_Mesene_phareus,Mesene phareus,Mesene_phareus,Mesene phareus
Riodinidae_Riodininae_Symmachiini_Chimastrum_argentea,Chimastrum argentea,Chimastrum_argentea,Chimastrum argentea
Riodinidae_Riodininae_Symmachiini_Symmachia_accusatrix,Symmachia accusatrix,Symmachia_accusatrix,Symmachia accusatrix
Riodinidae_Riodininae_Symmachiini_Symmachia_tricolor,Symmachia tricolor,Symmachia_tricolor,Symmachia tricolor
Riodinidae_Riodininae_Symmachiini_Symmachia_probetor,Symmachia probetor,Symmachia_probetor,Symmachia probetor
Riodinidae_Riodininae_Symmachiini_Symmachia_rubina,Symmachia rubina,Symmachia_rubina,Symmachia rubina
Riodinidae_Riodininae_Symmachiini_Esthemopsis_clonia,Esthemopsis clonia,Esthemopsis_clonia,Esthemopsis clonia
Riodinidae_Riodininae_Symmachiini_Esthemopsis_pherephatte,Esthemopsis pherephatte,Esthemopsis_pherephatte,Esthemopsis pherephatte
Riodinidae_Riodininae_Helicopini_Anteros_carausius,Anteros carausius,Anteros_carausius,Anteros carausius
Riodinidae_Riodininae_Symmachiini_Pirascca_tyriotes,Pirascca tyriotes,Pirascca_tyriotes,Pirascca tyriotes
Riodinidae_Riodininae_Symmachiini_Mesene_croceella,Mesene croceella,Mesene_croceella,Mesene croceella
Riodinidae_Riodininae_Symmachiini_Mesene_silaris,Mesene silaris,Mesene_silaris,Mesene silaris
Riodinidae_Riodininae_Symmachiini_Mesene_margaretta,Mesene margaretta,Mesene_margaretta,Mesene margaretta
Riodinidae_Riodininae_Nymphidiini_Behemothia_godmanii,Behemothia godmanii,Behemothia_godmanii,Behemothia godmanii
Riodinidae_Riodininae_Helicopini_Anteros_chrysoprasta,Anteros chrysoprasta,Anteros_chrysoprasta,Anteros chrysoprasta
Riodinidae_Riodininae_Helicopini_Anteros_formosus,Anteros formosus,Anteros_formosus,Anteros formosus
Riodinidae_Riodininae__Pseudonymphidia_agave,Pseudonymphidia agave,Pseudonymphidia_agave,Pseudonymphidia agave
Riodinidae_Riodininae_Nymphidiini_Theope_pedias,Theope pedias,Theope_pedias,Theope pedias
Riodinidae_Riodininae_Nymphidiini_Theope_cratylus,Theope cratylus,Theope_cratylus,Theope cratylus
Riodinidae_Riodininae_Nymphidiini_Theope_phaeo,Theope phaeo,Theope_phaeo,Theope phaeo
Riodinidae_Riodininae_Nymphidiini_Theope_bacenis,Theope bacenis,Theope_bacenis,Theope bacenis
Riodinidae_Riodininae_Nymphidiini_Theope_publius,Theope publius,Theope_publius,Theope publius
Riodinidae_Riodininae_Nymphidiini_Theope_virgilius,Theope virgilius,Theope_virgilius,Theope virgilius
Riodinidae_Riodininae__Emesis_vulpina,Emesis vulpina,Emesis_vulpina,Emesis vulpina
Riodinidae_Riodininae__Emesis_lupina,Emesis lupina,Emesis_lupina,Emesis lupina
Riodinidae_Riodininae__Emesis_mandana,Emesis mandana,Emesis_mandana,Emesis mandana
Riodinidae_Riodininae__Emesis_liodes,Emesis liodes,Emesis_liodes,Emesis liodes
Riodinidae_Riodininae__Emesis_aurimna,Emesis aurimna,Emesis_aurimna,Emesis aurimna
Riodinidae_Riodininae__Apodemia_duryi,Apodemia duryi,Apodemia_duryi,Apodemia duryi
Riodinidae_Riodininae__Apodemia_virgulti,Apodemia virgulti,Apodemia_virgulti,Apodemia virgulti
Riodinidae_Riodininae__Apodemia_mormo,Apodemia mormo,Apodemia_mormo,Apodemia mormo
Riodinidae_Riodininae__Apodemia_mejicanus,Apodemia mejicanus,Apodemia_mejicanus,Apodemia mejicanus
Riodinidae_Riodininae__Apodemia_multiplaga,Apodemia multiplaga,Apodemia_multiplaga,Apodemia multiplaga
Riodinidae_Riodininae__Apodemia_murphyi,Apodemia murphyi,Apodemia_murphyi,Apodemia murphyi
Riodinidae_Riodininae__Emesis_emesia,Emesis emesia,Emesis_emesia,Emesis emesia
Riodinidae_Riodininae__Emesis_ocypore,Emesis ocypore,Emesis_ocypore,Emesis ocypore
Riodinidae_Riodininae__Emesis_cypria,Emesis cypria,Emesis_cypria,Emesis cypria
Riodinidae_Riodininae__Emesis_tegula,Emesis tegula,Emesis_tegula,Emesis tegula
Riodinidae_Riodininae__Emesis_vimena,Emesis vimena,Emesis_vimena,Emesis vimena
Riodinidae_Riodininae__Emesis_tenedia,Emesis tenedia,Emesis_tenedia,Emesis tenedia
Riodinidae_Riodininae__Apodemia_walkeri,Apodemia walkeri,Apodemia_walkeri,Apodemia walkeri
Riodinidae_Riodininae__Emesis_zela,Emesis zela,Emesis_zela,Emesis zela
Riodinidae_Riodininae__Apodemia_hepburni,Apodemia hepburni,Apodemia_hepburni,Apodemia hepburni
Riodinidae_Riodininae__Apodemia_palmerii,Apodemia palmerii,Apodemia_palmerii,Apodemia palmerii
Riodinidae_Riodininae__Apodemia_phyciodoides,Apodemia phyciodoides,Apodemia_phyciodoides,Apodemia phyciodoides
Riodinidae_Riodininae__Apodemia_nais,Apodemia nais,Apodemia_nais,Apodemia nais
Papilionidae_Baroniinae__Baronia_brevicornis,Baronia brevicornis,Baronia_brevicornis,Baronia brevicornis
Papilionidae_Papilioninae_Papilionini_Pterourus_esperanza,Pterourus esperanza,Pterourus_esperanza,Pterourus esperanza
Papilionidae_Papilioninae_Papilionini_Pterourus_pilumnus,Pterourus pilumnus,Pterourus_pilumnus,Pterourus pilumnus
